"","Activity.Name","SubjectID","Measurement.Name","Average.Value"
"1083","Standing",28,"Time.BodyGyroJerk.Mean.Z",-0.0626159225017045
"1084","Standing",28,"Time.BodyGyroJerk.Stdev.X",-0.689791758278409
"1085","Standing",28,"Time.BodyGyroJerk.Stdev.Y",-0.798979959488636
"1086","Standing",28,"Time.BodyGyroJerk.Stdev.Z",-0.741845433806818
"1087","Standing",28,"Time.BodyAccMag.Mean",-0.569569991120455
"1088","Standing",28,"Time.BodyAccMag.Stdev",-0.607805066017045
"1089","Standing",28,"Time.GravityAccMag.Mean",-0.569569991120455
"1090","Standing",28,"Time.GravityAccMag.Stdev",-0.607805066017045
"1091","Standing",28,"Time.BodyAccJerkMag.Mean",-0.649224303329546
"1092","Standing",28,"Time.BodyAccJerkMag.Stdev",-0.656365538846023
"1093","Standing",28,"Time.BodyGyroMag.Mean",-0.607539045567045
"1094","Standing",28,"Time.BodyGyroMag.Stdev",-0.679673857163068
"1095","Standing",28,"Time.BodyGyroJerkMag.Mean",-0.760708643386364
"1096","Standing",28,"Time.BodyGyroJerkMag.Stdev",-0.784159789318182
"1097","Standing",28,"FreqDS.BodyAcc.Mean.X",-0.614814832168182
"1098","Standing",28,"FreqDS.BodyAcc.Mean.Y",-0.540562190071023
"1099","Standing",28,"FreqDS.BodyAcc.Mean.Z",-0.684319004011364
"1100","Standing",28,"FreqDS.BodyAcc.Stdev.X",-0.606381585607955
"1101","Standing",28,"FreqDS.BodyAcc.Stdev.Y",-0.56224204456875
"1102","Standing",28,"FreqDS.BodyAcc.Stdev.Z",-0.675349070397727
"1103","Standing",28,"FreqDS.BodyAccJerk.Mean.X",-0.650093316014205
"1104","Standing",28,"FreqDS.BodyAccJerk.Mean.Y",-0.629450020630682
"1105","Standing",28,"FreqDS.BodyAccJerk.Mean.Z",-0.749187660607954
"1106","Standing",28,"FreqDS.BodyAccJerk.Stdev.X",-0.668766481176136
"1107","Standing",28,"FreqDS.BodyAccJerk.Stdev.Y",-0.615705270717614
"1108","Standing",28,"FreqDS.BodyAccJerk.Stdev.Z",-0.796834974772727
"1109","Standing",28,"FreqDS.BodyGyro.Mean.X",-0.638634953056818
"1110","Standing",28,"FreqDS.BodyGyro.Mean.Y",-0.715582747721591
"1111","Standing",28,"FreqDS.BodyGyro.Mean.Z",-0.631127818871023
"1112","Standing",28,"FreqDS.BodyGyro.Stdev.X",-0.735772226022727
"1113","Standing",28,"FreqDS.BodyGyro.Stdev.Y",-0.715167583522727
"1114","Standing",28,"FreqDS.BodyGyro.Stdev.Z",-0.655394226196591
"1115","Standing",28,"FreqDS.BodyAccMag.Mean",-0.596766476930682
"1116","Standing",28,"FreqDS.BodyAccMag.Stdev",-0.675726065523296
"1117","Standing",28,"FreqDS.BodyBodyAccJerkMag.Mean",-0.638582720019318
"1118","Standing",28,"FreqDS.BodyBodyAccJerkMag.Stdev",-0.683350492909091
"1119","Standing",28,"FreqDS.BodyBodyGyroMag.Mean",-0.708848978369318
"1120","Standing",28,"FreqDS.BodyBodyGyroMag.Stdev",-0.716597399028409
"1121","Standing",28,"FreqDS.BodyBodyGyroJerkMag.Mean",-0.783731989943182
"1122","Standing",28,"FreqDS.BodyBodyGyroJerkMag.Stdev",-0.800627497215909
"1123","Standing",29,"Time.BodyAcc.Mean.X",0.279111521944767
"1124","Standing",29,"Time.BodyAcc.Mean.Y",-0.018471953048314
"1125","Standing",29,"Time.BodyAcc.Mean.Z",-0.108675612269477
"1126","Standing",29,"Time.BodyAcc.Stdev.X",-0.574295395364826
"1127","Standing",29,"Time.BodyAcc.Stdev.Y",-0.598400275636657
"1128","Standing",29,"Time.BodyAcc.Stdev.Z",-0.606461283926453
"1129","Standing",29,"Time.GravityAcc.Mean.X",0.683067625610465
"1130","Standing",29,"Time.GravityAcc.Mean.Y",0.115489757911628
"1131","Standing",29,"Time.GravityAcc.Mean.Z",0.208215370043721
"1132","Standing",29,"Time.GravityAcc.Stdev.X",-0.973282885843023
"1133","Standing",29,"Time.GravityAcc.Stdev.Y",-0.964643161017442
"1134","Standing",29,"Time.GravityAcc.Stdev.Z",-0.941621790232558
"1135","Standing",29,"Time.BodyAccJerk.Mean.X",0.0788382324713372
"1136","Standing",29,"Time.BodyAccJerk.Mean.Y",0.00900161248883721
"1137","Standing",29,"Time.BodyAccJerk.Mean.Z",-0.00355290542467733
"1138","Standing",29,"Time.BodyAccJerk.Stdev.X",-0.623456414216366
"1139","Standing",29,"Time.BodyAccJerk.Stdev.Y",-0.635499779848779
"1140","Standing",29,"Time.BodyAccJerk.Stdev.Z",-0.793746797790698
"1141","Standing",29,"Time.BodyGyro.Mean.X",-0.0101831910869331
"1142","Standing",29,"Time.BodyGyro.Mean.Y",-0.0882883296441861
"1143","Standing",29,"Time.BodyGyro.Mean.Z",0.0881626266546221
"1144","Standing",29,"Time.BodyGyro.Stdev.X",-0.73469927369157
"1145","Standing",29,"Time.BodyGyro.Stdev.Y",-0.634569173421512
"1146","Standing",29,"Time.BodyGyro.Stdev.Z",-0.713864583982558
"1147","Standing",29,"Time.BodyGyroJerk.Mean.X",-0.100707751809855
"1148","Standing",29,"Time.BodyGyroJerk.Mean.Y",-0.0464322029527616
"1149","Standing",29,"Time.BodyGyroJerk.Mean.Z",-0.052785999031686
"1150","Standing",29,"Time.BodyGyroJerk.Stdev.X",-0.736117664139535
"1151","Standing",29,"Time.BodyGyroJerk.Stdev.Y",-0.853639613139535
"1152","Standing",29,"Time.BodyGyroJerk.Stdev.Z",-0.770221314302326
"1153","Standing",29,"Time.BodyAccMag.Mean",-0.553585593347965
"1154","Standing",29,"Time.BodyAccMag.Stdev",-0.579067216088081
"1155","Standing",29,"Time.GravityAccMag.Mean",-0.553585593347965
"1156","Standing",29,"Time.GravityAccMag.Stdev",-0.579067216088081
"1157","Standing",29,"Time.BodyAccJerkMag.Mean",-0.664538060484884
"1158","Standing",29,"Time.BodyAccJerkMag.Stdev",-0.620472049862791
"1159","Standing",29,"Time.BodyGyroMag.Mean",-0.602228993700349
"1160","Standing",29,"Time.BodyGyroMag.Stdev",-0.653732301592151
"1161","Standing",29,"Time.BodyGyroJerkMag.Mean",-0.802293906366279
"1162","Standing",29,"Time.BodyGyroJerkMag.Stdev",-0.840156364186047
"1163","Standing",29,"FreqDS.BodyAcc.Mean.X",-0.579901000186134
"1164","Standing",29,"FreqDS.BodyAcc.Mean.Y",-0.587686308146221
"1165","Standing",29,"FreqDS.BodyAcc.Mean.Z",-0.680547675465116
"1166","Standing",29,"FreqDS.BodyAcc.Stdev.X",-0.5727879490375
"1167","Standing",29,"FreqDS.BodyAcc.Stdev.Y",-0.630978844851831
"1168","Standing",29,"FreqDS.BodyAcc.Stdev.Z",-0.602550925183721
"1169","Standing",29,"FreqDS.BodyAccJerk.Mean.X",-0.629875853152035
"1170","Standing",29,"FreqDS.BodyAccJerk.Mean.Y",-0.641289075786337
"1171","Standing",29,"FreqDS.BodyAccJerk.Mean.Z",-0.768433928313954
"1172","Standing",29,"FreqDS.BodyAccJerk.Stdev.X",-0.651564188964826
"1173","Standing",29,"FreqDS.BodyAccJerk.Stdev.Y",-0.655526116655523
"1174","Standing",29,"FreqDS.BodyAccJerk.Stdev.Z",-0.818292780813954
"1175","Standing",29,"FreqDS.BodyGyro.Mean.X",-0.685747413486628
"1176","Standing",29,"FreqDS.BodyGyro.Mean.Y",-0.735972301656977
"1177","Standing",29,"FreqDS.BodyGyro.Mean.Z",-0.689221357718023
"1178","Standing",29,"FreqDS.BodyGyro.Stdev.X",-0.752567831707849
"1179","Standing",29,"FreqDS.BodyGyro.Stdev.Y",-0.588857987485174
"1180","Standing",29,"FreqDS.BodyGyro.Stdev.Z",-0.749163172296512
"1181","Standing",29,"FreqDS.BodyAccMag.Mean",-0.589294014734302
"1182","Standing",29,"FreqDS.BodyAccMag.Stdev",-0.639314176054942
"1183","Standing",29,"FreqDS.BodyBodyAccJerkMag.Mean",-0.609879937469099
"1184","Standing",29,"FreqDS.BodyBodyAccJerkMag.Stdev",-0.636434470547384
"1185","Standing",29,"FreqDS.BodyBodyGyroMag.Mean",-0.722018434984302
"1186","Standing",29,"FreqDS.BodyBodyGyroMag.Stdev",-0.671454324368401
"1187","Standing",29,"FreqDS.BodyBodyGyroJerkMag.Mean",-0.840464164156977
"1188","Standing",29,"FreqDS.BodyBodyGyroJerkMag.Stdev",-0.851462426569767
"1189","Standing",30,"Time.BodyAcc.Mean.X",0.276305836721932
"1190","Standing",30,"Time.BodyAcc.Mean.Y",-0.0175856077340209
"1191","Standing",30,"Time.BodyAcc.Mean.Z",-0.10589355727859
"1192","Standing",30,"Time.BodyAcc.Stdev.X",-0.615890785389034
"1193","Standing",30,"Time.BodyAcc.Stdev.Y",-0.519047387875457
"1194","Standing",30,"Time.BodyAcc.Stdev.Z",-0.522643273772115
"1195","Standing",30,"Time.GravityAcc.Mean.X",0.696858200678851
"1196","Standing",30,"Time.GravityAcc.Mean.Y",0.0512698188974987
"1197","Standing",30,"Time.GravityAcc.Mean.Z",0.184343178348037
"1198","Standing",30,"Time.GravityAcc.Stdev.X",-0.974319118563969
"1199","Standing",30,"Time.GravityAcc.Stdev.Y",-0.952288292767624
"1200","Standing",30,"Time.GravityAcc.Stdev.Z",-0.92943263464752
"1201","Standing",30,"Time.BodyAccJerk.Mean.X",0.0734799270148825
"1202","Standing",30,"Time.BodyAccJerk.Mean.Y",0.00730438257971279
"1203","Standing",30,"Time.BodyAccJerk.Mean.Z",-0.000653871890373369
"1204","Standing",30,"Time.BodyAccJerk.Stdev.X",-0.679007254150131
"1205","Standing",30,"Time.BodyAccJerk.Stdev.Y",-0.6607705539047
"1206","Standing",30,"Time.BodyAccJerk.Stdev.Z",-0.781644485013055
"1207","Standing",30,"Time.BodyGyro.Mean.X",-0.0354229280326632
"1208","Standing",30,"Time.BodyGyro.Mean.Y",-0.0717482452402089
"1209","Standing",30,"Time.BodyGyro.Mean.Z",0.0834544586693995
"1210","Standing",30,"Time.BodyGyro.Stdev.X",-0.671005846122715
"1211","Standing",30,"Time.BodyGyro.Stdev.Y",-0.538990663942298
"1212","Standing",30,"Time.BodyGyro.Stdev.Z",-0.589783442185379
"1213","Standing",30,"Time.BodyGyroJerk.Mean.X",-0.0926769005274151
"1214","Standing",30,"Time.BodyGyroJerk.Mean.Y",-0.0412903779669452
"1215","Standing",30,"Time.BodyGyroJerk.Mean.Z",-0.0493556177875196
"1216","Standing",30,"Time.BodyGyroJerk.Stdev.X",-0.780636429556136
"1217","Standing",30,"Time.BodyGyroJerk.Stdev.Y",-0.79894807305483
"1218","Standing",30,"Time.BodyGyroJerk.Stdev.Z",-0.76322854691906
"1219","Standing",30,"Time.BodyAccMag.Mean",-0.538131194183003
"1220","Standing",30,"Time.BodyAccMag.Stdev",-0.588158111633681
"1221","Standing",30,"Time.GravityAccMag.Mean",-0.538131194183003
"1222","Standing",30,"Time.GravityAccMag.Stdev",-0.588158111633681
"1223","Standing",30,"Time.BodyAccJerkMag.Mean",-0.697050126998956
"1224","Standing",30,"Time.BodyAccJerkMag.Stdev",-0.658972148093473
"1225","Standing",30,"Time.BodyGyroMag.Mean",-0.510032754098198
"1226","Standing",30,"Time.BodyGyroMag.Stdev",-0.573779428671018
"1227","Standing",30,"Time.BodyGyroJerkMag.Mean",-0.785870931331593
"1228","Standing",30,"Time.BodyGyroJerkMag.Stdev",-0.810398514673629
"1229","Standing",30,"FreqDS.BodyAcc.Mean.X",-0.635650125322193
"1230","Standing",30,"FreqDS.BodyAcc.Mean.Y",-0.55849001001906
"1231","Standing",30,"FreqDS.BodyAcc.Mean.Z",-0.634958546900783
"1232","Standing",30,"FreqDS.BodyAcc.Stdev.X",-0.609238911508407
"1233","Standing",30,"FreqDS.BodyAcc.Stdev.Y",-0.531321491840992
"1234","Standing",30,"FreqDS.BodyAcc.Stdev.Z",-0.506570361273995
"1235","Standing",30,"FreqDS.BodyAccJerk.Mean.X",-0.685307771157441
"1236","Standing",30,"FreqDS.BodyAccJerk.Mean.Y",-0.671673670524282
"1237","Standing",30,"FreqDS.BodyAccJerk.Mean.Z",-0.755432212793734
"1238","Standing",30,"FreqDS.BodyAccJerk.Stdev.X",-0.701879208571802
"1239","Standing",30,"FreqDS.BodyAccJerk.Stdev.Y",-0.672622022924282
"1240","Standing",30,"FreqDS.BodyAccJerk.Stdev.Z",-0.807184940939948
"1241","Standing",30,"FreqDS.BodyGyro.Mean.X",-0.667418236692689
"1242","Standing",30,"FreqDS.BodyGyro.Mean.Y",-0.629910665959817
"1243","Standing",30,"FreqDS.BodyGyro.Mean.Z",-0.615699347830287
"1244","Standing",30,"FreqDS.BodyGyro.Stdev.X",-0.676801995680601
"1245","Standing",30,"FreqDS.BodyGyro.Stdev.Y",-0.496310421449608
"1246","Standing",30,"FreqDS.BodyGyro.Stdev.Z",-0.620253390415144
"1247","Standing",30,"FreqDS.BodyAccMag.Mean",-0.600372067046214
"1248","Standing",30,"FreqDS.BodyAccMag.Stdev",-0.646522810920757
"1249","Standing",30,"FreqDS.BodyBodyAccJerkMag.Mean",-0.656339723754047
"1250","Standing",30,"FreqDS.BodyBodyAccJerkMag.Stdev",-0.664600262443812
"1251","Standing",30,"FreqDS.BodyBodyGyroMag.Mean",-0.669600510563003
"1252","Standing",30,"FreqDS.BodyBodyGyroMag.Stdev",-0.589192650089817
"1253","Standing",30,"FreqDS.BodyBodyGyroJerkMag.Mean",-0.811292332428198
"1254","Standing",30,"FreqDS.BodyBodyGyroJerkMag.Stdev",-0.822805618746736
"1255","Walking",1,"Time.BodyAcc.Mean.X",0.265696920582133
"1256","Walking",1,"Time.BodyAcc.Mean.Y",-0.0182981725176081
"1257","Walking",1,"Time.BodyAcc.Mean.Z",-0.10784573454611
"1258","Walking",1,"Time.BodyAcc.Stdev.X",-0.545795331328326
"1259","Walking",1,"Time.BodyAcc.Stdev.Y",-0.367716218227378
"1260","Walking",1,"Time.BodyAcc.Stdev.Z",-0.502645746562824
"1261","Walking",1,"Time.GravityAcc.Mean.X",0.744867411573487
"1262","Walking",1,"Time.GravityAcc.Mean.Y",-0.0825562579855908
"1263","Walking",1,"Time.GravityAcc.Mean.Z",0.072339870389049
"1264","Walking",1,"Time.GravityAcc.Stdev.X",-0.959859435936599
"1265","Walking",1,"Time.GravityAcc.Stdev.Y",-0.951150627458213
"1266","Walking",1,"Time.GravityAcc.Stdev.Z",-0.925817590867435
"1267","Walking",1,"Time.BodyAccJerk.Mean.X",0.0770930495126801
"1268","Walking",1,"Time.BodyAccJerk.Mean.Y",0.0165908438802305
"1269","Walking",1,"Time.BodyAccJerk.Mean.Z",-0.00910758730117003
"1270","Walking",1,"Time.BodyAccJerk.Stdev.X",-0.524721922818732
"1271","Walking",1,"Time.BodyAccJerk.Stdev.Y",-0.470412403511239
"1272","Walking",1,"Time.BodyAccJerk.Stdev.Z",-0.717322274881844
"1273","Walking",1,"Time.BodyGyro.Mean.X",-0.0208764064320173
"1274","Walking",1,"Time.BodyGyro.Mean.Y",-0.0880722729400576
"1275","Walking",1,"Time.BodyGyro.Mean.Z",0.0862641666597983
"1276","Walking",1,"Time.BodyGyro.Stdev.X",-0.686555715201729
"1277","Walking",1,"Time.BodyGyro.Stdev.Y",-0.450979810499568
"1278","Walking",1,"Time.BodyGyro.Stdev.Z",-0.597496136795101
"1279","Walking",1,"Time.BodyGyroJerk.Mean.X",-0.0971120197265994
"1280","Walking",1,"Time.BodyGyroJerk.Mean.Y",-0.0417164808293948
"1281","Walking",1,"Time.BodyGyroJerk.Mean.Z",-0.0471393985477522
"1282","Walking",1,"Time.BodyGyroJerk.Stdev.X",-0.637812687210375
"1283","Walking",1,"Time.BodyGyroJerk.Stdev.Y",-0.634472244550432
"1284","Walking",1,"Time.BodyGyroJerk.Stdev.Z",-0.664591977786455
"1285","Walking",1,"Time.BodyAccMag.Mean",-0.453632943768818
"1286","Walking",1,"Time.BodyAccMag.Stdev",-0.497096402038329
"1287","Walking",1,"Time.GravityAccMag.Mean",-0.453632943768818
"1288","Walking",1,"Time.GravityAccMag.Stdev",-0.497096402038329
"1289","Walking",1,"Time.BodyAccJerkMag.Mean",-0.545431612066571
"1290","Walking",1,"Time.BodyAccJerkMag.Stdev",-0.515922167555159
"1291","Walking",1,"Time.BodyGyroMag.Mean",-0.475404785802305
"1292","Walking",1,"Time.BodyGyroMag.Stdev",-0.499839593745821
"1293","Walking",1,"Time.BodyGyroJerkMag.Mean",-0.639517432642651
"1294","Walking",1,"Time.BodyGyroJerkMag.Stdev",-0.652050770910663
"1295","Walking",1,"FreqDS.BodyAcc.Mean.X",-0.531895161258213
"1296","Walking",1,"FreqDS.BodyAcc.Mean.Y",-0.406435448904438
"1297","Walking",1,"FreqDS.BodyAcc.Mean.Z",-0.596411165253602
"1298","Walking",1,"FreqDS.BodyAcc.Stdev.X",-0.553060616663401
"1299","Walking",1,"FreqDS.BodyAcc.Stdev.Y",-0.390150939647061
"1300","Walking",1,"FreqDS.BodyAcc.Stdev.Z",-0.498583091676081
"1301","Walking",1,"FreqDS.BodyAccJerk.Mean.X",-0.547348892435764
"1302","Walking",1,"FreqDS.BodyAccJerk.Mean.Y",-0.507343617969859
"1303","Walking",1,"FreqDS.BodyAccJerk.Mean.Z",-0.695305113832853
"1304","Walking",1,"FreqDS.BodyAccJerk.Stdev.X",-0.543979776127867
"1305","Walking",1,"FreqDS.BodyAccJerk.Stdev.Y",-0.466251676533372
"1306","Walking",1,"FreqDS.BodyAccJerk.Stdev.Z",-0.737861932680115
"1307","Walking",1,"FreqDS.BodyGyro.Mean.X",-0.623219182311527
"1308","Walking",1,"FreqDS.BodyGyro.Mean.Y",-0.505309434070029
"1309","Walking",1,"FreqDS.BodyGyro.Mean.Z",-0.553529065425648
"1310","Walking",1,"FreqDS.BodyGyro.Stdev.X",-0.708263420861671
"1311","Walking",1,"FreqDS.BodyGyro.Stdev.Y",-0.429825832648703
"1312","Walking",1,"FreqDS.BodyGyro.Stdev.Z",-0.650476162132565
"1313","Walking",1,"FreqDS.BodyAccMag.Mean",-0.478448523354179
"1314","Walking",1,"FreqDS.BodyAccMag.Stdev",-0.589710231217867
"1315","Walking",1,"FreqDS.BodyBodyAccJerkMag.Mean",-0.499075765624092
"1316","Walking",1,"FreqDS.BodyBodyAccJerkMag.Stdev",-0.541823079570029
"1317","Walking",1,"FreqDS.BodyBodyGyroMag.Mean",-0.535002770337752
"1318","Walking",1,"FreqDS.BodyBodyGyroMag.Stdev",-0.566576670397695
"1319","Walking",1,"FreqDS.BodyBodyGyroJerkMag.Mean",-0.645970655298847
"1320","Walking",1,"FreqDS.BodyBodyGyroJerkMag.Stdev",-0.685811262634006
"1321","Walking",3,"Time.BodyAcc.Mean.X",0.273428719636364
"1322","Walking",3,"Time.BodyAcc.Mean.Y",-0.017856067384956
"1323","Walking",3,"Time.BodyAcc.Mean.Z",-0.106492632429097
"1324","Walking",3,"Time.BodyAcc.Stdev.X",-0.623413602046921
"1325","Walking",3,"Time.BodyAcc.Stdev.Y",-0.480015920697654
"1326","Walking",3,"Time.BodyAcc.Stdev.Z",-0.653625579293255
"1327","Walking",3,"Time.GravityAcc.Mean.X",0.707814353343108
"1328","Walking",3,"Time.GravityAcc.Mean.Y",-0.0260590480328739
"1329","Walking",3,"Time.GravityAcc.Mean.Z",0.0480937904190616
"1330","Walking",3,"Time.GravityAcc.Stdev.X",-0.966457565630499
"1331","Walking",3,"Time.GravityAcc.Stdev.Y",-0.9445645371261
"1332","Walking",3,"Time.GravityAcc.Stdev.Z",-0.926966278211144
"1333","Walking",3,"Time.BodyAccJerk.Mean.X",0.0701731261988856
"1334","Walking",3,"Time.BodyAccJerk.Mean.Y",0.0144664329060411
"1335","Walking",3,"Time.BodyAccJerk.Mean.Z",-0.000526818872875366
"1336","Walking",3,"Time.BodyAccJerk.Stdev.X",-0.635484688041056
"1337","Walking",3,"Time.BodyAccJerk.Stdev.Y",-0.55721186773783
"1338","Walking",3,"Time.BodyAccJerk.Stdev.Z",-0.796066240234604
"1339","Walking",3,"Time.BodyGyro.Mean.X",-0.0248490682828446
"1340","Walking",3,"Time.BodyGyro.Mean.Y",-0.0743565308442815
"1341","Walking",3,"Time.BodyGyro.Mean.Z",0.0866875497119062
"1342","Walking",3,"Time.BodyGyro.Stdev.X",-0.699262195705865
"1343","Walking",3,"Time.BodyGyro.Stdev.Y",-0.76302218170088
"1344","Walking",3,"Time.BodyGyro.Stdev.Z",-0.709483440322581
"1345","Walking",3,"Time.BodyGyroJerk.Mean.X",-0.0991554609633431
"1346","Walking",3,"Time.BodyGyroJerk.Mean.Y",-0.0401923943695015
"1347","Walking",3,"Time.BodyGyroJerk.Mean.Z",-0.0521178264170088
"1348","Walking",3,"Time.BodyGyroJerk.Stdev.X",-0.689328428607038
"1349","Walking",3,"Time.BodyGyroJerk.Stdev.Y",-0.842659862111437
"1350","Walking",3,"Time.BodyGyroJerk.Stdev.Z",-0.743028500565982
"1351","Walking",3,"Time.BodyAccMag.Mean",-0.563140802770059
"1352","Walking",3,"Time.BodyAccMag.Stdev",-0.591224780306452
"1353","Walking",3,"Time.GravityAccMag.Mean",-0.563140802770059
"1354","Walking",3,"Time.GravityAccMag.Stdev",-0.591224780306452
"1355","Walking",3,"Time.BodyAccJerkMag.Mean",-0.650182434328446
"1356","Walking",3,"Time.BodyAccJerkMag.Stdev",-0.607658214170381
"1357","Walking",3,"Time.BodyGyroMag.Mean",-0.643150121648094
"1358","Walking",3,"Time.BodyGyroMag.Stdev",-0.674010290979472
"1359","Walking",3,"Time.BodyGyroJerkMag.Mean",-0.784056656246334
"1360","Walking",3,"Time.BodyGyroJerkMag.Stdev",-0.80366136372434
"1361","Walking",3,"FreqDS.BodyAcc.Mean.X",-0.625733289873607
"1362","Walking",3,"FreqDS.BodyAcc.Mean.Y",-0.501779938505279
"1363","Walking",3,"FreqDS.BodyAcc.Mean.Z",-0.699656828592375
"1364","Walking",3,"FreqDS.BodyAcc.Stdev.X",-0.623805015199413
"1365","Walking",3,"FreqDS.BodyAcc.Stdev.Y",-0.502753639795894
"1366","Walking",3,"FreqDS.BodyAcc.Stdev.Z",-0.657443765803519
"1367","Walking",3,"FreqDS.BodyAccJerk.Mean.X",-0.645893496630499
"1368","Walking",3,"FreqDS.BodyAccJerk.Mean.Y",-0.582949919157742
"1369","Walking",3,"FreqDS.BodyAccJerk.Mean.Z",-0.780101644193548
"1370","Walking",3,"FreqDS.BodyAccJerk.Stdev.X",-0.657844055881525
"1371","Walking",3,"FreqDS.BodyAccJerk.Stdev.Y",-0.559851186088408
"1372","Walking",3,"FreqDS.BodyAccJerk.Stdev.Z",-0.81080601659824
"1373","Walking",3,"FreqDS.BodyGyro.Mean.X",-0.642097719778592
"1374","Walking",3,"FreqDS.BodyGyro.Mean.Y",-0.775144985073314
"1375","Walking",3,"FreqDS.BodyGyro.Mean.Z",-0.670734708996481
"1376","Walking",3,"FreqDS.BodyGyro.Stdev.X",-0.719276622702346
"1377","Walking",3,"FreqDS.BodyGyro.Stdev.Y",-0.758505287214076
"1378","Walking",3,"FreqDS.BodyGyro.Stdev.Z",-0.751008875659824
"1379","Walking",3,"FreqDS.BodyAccMag.Mean",-0.579076453758064
"1380","Walking",3,"FreqDS.BodyAccMag.Stdev",-0.663079838985044
"1381","Walking",3,"FreqDS.BodyBodyAccJerkMag.Mean",-0.604752108072727
"1382","Walking",3,"FreqDS.BodyBodyAccJerkMag.Stdev",-0.615643694857361
"1383","Walking",3,"FreqDS.BodyBodyGyroMag.Mean",-0.716822144279179
"1384","Walking",3,"FreqDS.BodyBodyGyroMag.Stdev",-0.703839403007038
"1385","Walking",3,"FreqDS.BodyBodyGyroJerkMag.Mean",-0.810085498651026
"1386","Walking",3,"FreqDS.BodyBodyGyroJerkMag.Stdev",-0.810032718739003
"1387","Walking",5,"Time.BodyAcc.Mean.X",0.279177960301325
"1388","Walking",5,"Time.BodyAcc.Mean.Y",-0.0154833455336192
"1389","Walking",5,"Time.BodyAcc.Mean.Z",-0.105661736816887
"1390","Walking",5,"Time.BodyAcc.Stdev.X",-0.507691011391722
"1391","Walking",5,"Time.BodyAcc.Stdev.Y",-0.402724906078146
"1392","Walking",5,"Time.BodyAcc.Stdev.Z",-0.646443640175497
"1393","Walking",5,"Time.GravityAcc.Mean.X",0.698153719072848
"1394","Walking",5,"Time.GravityAcc.Mean.Y",0.112313109736755
"1395","Walking",5,"Time.GravityAcc.Mean.Z",0.0921607197449904
"1396","Walking",5,"Time.GravityAcc.Stdev.X",-0.964629108807947
"1397","Walking",5,"Time.GravityAcc.Stdev.Y",-0.939973777950331
"1398","Walking",5,"Time.GravityAcc.Stdev.Z",-0.94207867884106
"1399","Walking",5,"Time.BodyAccJerk.Mean.X",0.0841019899622517
"1400","Walking",5,"Time.BodyAccJerk.Mean.Y",0.0017656830384106
"1401","Walking",5,"Time.BodyAccJerk.Mean.Z",-0.0029537113427351
"1402","Walking",5,"Time.BodyAccJerk.Stdev.X",-0.575890535679801
"1403","Walking",5,"Time.BodyAccJerk.Stdev.Y",-0.506544358609603
"1404","Walking",5,"Time.BodyAccJerk.Stdev.Z",-0.78456199486755
"1405","Walking",5,"Time.BodyGyro.Mean.X",-0.0294516873643046
"1406","Walking",5,"Time.BodyGyro.Mean.Y",-0.0774316445596026
"1407","Walking",5,"Time.BodyGyro.Mean.Z",0.0866267116745033
"1408","Walking",5,"Time.BodyGyro.Stdev.X",-0.709955676983444
"1409","Walking",5,"Time.BodyGyro.Stdev.Y",-0.705638306688742
"1410","Walking",5,"Time.BodyGyro.Stdev.Z",-0.606589817380795
"1411","Walking",5,"Time.BodyGyroJerk.Mean.X",-0.103522877147351
"1412","Walking",5,"Time.BodyGyroJerk.Mean.Y",-0.0490624519374172
"1413","Walking",5,"Time.BodyGyroJerk.Mean.Z",-0.0506258160122517
"1414","Walking",5,"Time.BodyGyroJerk.Stdev.X",-0.662581310334437
"1415","Walking",5,"Time.BodyGyroJerk.Stdev.Y",-0.774114270364238
"1416","Walking",5,"Time.BodyGyroJerk.Stdev.Z",-0.564680771249007
"1417","Walking",5,"Time.BodyAccMag.Mean",-0.460866415568709
"1418","Walking",5,"Time.BodyAccMag.Stdev",-0.52162345171192
"1419","Walking",5,"Time.GravityAccMag.Mean",-0.460866415568709
"1420","Walking",5,"Time.GravityAccMag.Stdev",-0.52162345171192
"1421","Walking",5,"Time.BodyAccJerkMag.Mean",-0.589313870006622
"1422","Walking",5,"Time.BodyAccJerkMag.Stdev",-0.589031268133113
"1423","Walking",5,"Time.BodyGyroMag.Mean",-0.602770284825828
"1424","Walking",5,"Time.BodyGyroMag.Stdev",-0.664078383532781
"1425","Walking",5,"Time.BodyGyroJerkMag.Mean",-0.707383517582782
"1426","Walking",5,"Time.BodyGyroJerkMag.Stdev",-0.734187493344371
"1427","Walking",5,"FreqDS.BodyAcc.Mean.X",-0.55123770513245
"1428","Walking",5,"FreqDS.BodyAcc.Mean.Y",-0.440232431795033
"1429","Walking",5,"FreqDS.BodyAcc.Mean.Z",-0.696171811490066
"1430","Walking",5,"FreqDS.BodyAcc.Stdev.X",-0.492829885748675
"1431","Walking",5,"FreqDS.BodyAcc.Stdev.Y",-0.422162171100331
"1432","Walking",5,"FreqDS.BodyAcc.Stdev.Z",-0.649351210748344
"1433","Walking",5,"FreqDS.BodyAccJerk.Mean.X",-0.604769869438742
"1434","Walking",5,"FreqDS.BodyAccJerk.Mean.Y",-0.550991969857417
"1435","Walking",5,"FreqDS.BodyAccJerk.Mean.Z",-0.768762357980132
"1436","Walking",5,"FreqDS.BodyAccJerk.Stdev.X",-0.584013626983444
"1437","Walking",5,"FreqDS.BodyAccJerk.Stdev.Y",-0.491500434303907
